conv_id,turn,speaker,clause_number,clause,emotion,expanded emotion cause evidence,expanded emotion cause span,type
tr_6931,2,B,1,Thank you .,happiness,"[1, 2]",[],"['no-context', 'inter-personal']"
tr_6931,2,B,2,I am very happy to have this opportunity to learn something new .,happiness,"[1, 2]",['I am very happy to have this opportunity to learn something new .'],"['no-context', 'inter-personal']"
tr_6931,2,B,3,You know information and knowledge in this field update very fast .,happiness,"[1, 2]",[],"['no-context', 'inter-personal']"
tr_6931,3,A,1,Sure it is .,neutral,[],[],[]
tr_6931,3,A,2,This is a changing world .,neutral,[],[],[]
tr_6931,3,A,3,Does the training course cover the new law and regulation issued last month ?,neutral,[],[],[]
tr_6931,3,A,4,They are very useful for us .,neutral,[],[],[]
tr_6931,4,B,1,"Yes , according to the agenda , there will be a seminar on these issues at the very beginning of the training course .",neutral,[],[],[]
tr_6931,5,A,1,"Well , good for you .",happiness,"[3, 4, 4, 5]",[],"['no-context', 'hybrid']"
tr_6931,5,A,2,I hope you can get what you want from the training .,happiness,"[3, 4, 4, 5]",['I hope you can get what you want from the training .'],"['no-context', 'hybrid']"
tr_6931,6,B,1,I will do my best .,happiness,"[5, 6]",['I will do my best .'],"['no-context', 'inter-personal']"
tr_1200,1,A,1,Hello .,neutral,[],[],[]
tr_1200,1,A,2,Are you a friend of Helen's ?,neutral,[],[],[]
tr_1200,2,B,1,"Actually , a friend of a friend .",neutral,[],[],[]
tr_1200,3,A,1,My name is Phil .,neutral,[],[],[]
tr_1200,3,A,2,What's yours ?,neutral,[],[],[]
tr_1200,4,B,1,Alecia .,neutral,[],[],[]
tr_1200,5,A,1,Have you tried these little ditties ?,happiness,[5],[],['no-context']
tr_1200,5,A,2,They are really good .,happiness,[5],['They are really good .'],['no-context']
tr_1200,6,B,1,Thanks .,happiness,"[5, 6]",[],"['no-context', 'inter-personal']"
tr_1200,6,B,2,They look delicious .,happiness,"[5, 6]",['They look delicious .'],"['no-context', 'inter-personal']"
tr_1200,7,A,1,Can I get you some punch ?,happiness,"[5, 7]",[],"['no-context', 'self-contagion']"
tr_1200,7,A,2,I was just going to go get myself some .,happiness,"[5, 7]",['I was just going to go get myself some .'],"['no-context', 'self-contagion']"
tr_1200,8,B,1,That would be great .,happiness,"[7, 8]",[],"['no-context', 'inter-personal']"
tr_1200,8,B,2,I would love some .,happiness,"[7, 8]",[],"['no-context', 'inter-personal']"
tr_2366,1,A,1,How wonderful it is to be in love !,happiness,"[1, 1]",['How wonderful it is to be in love !'],['no-context']
tr_2366,1,A,2,It's love at first sight !,happiness,"[1, 1]",[],['no-context']
tr_2366,1,A,3,Oh .,happiness,"[1, 1]",[],['no-context']
tr_2366,1,A,4,he's my Romeo !,happiness,"[1, 1]","[""he's my Romeo !""]",['no-context']
tr_2366,2,B,1,"Hey , Julie .",neutral,[],[],[]
tr_2366,2,B,2,How's it going ?,neutral,[],[],[]
tr_2366,3,A,1,"Oh , Mary .",surprise,['b'],[],['latent']
tr_2366,3,A,2,You've surprised me !,surprise,['b'],[],['latent']
tr_2366,4,B,1,Who were you talking to ?,happiness,[3],[],['inter-personal']
tr_2366,5,A,1,Um -- I was just thinking aloud .,happiness,"[1, 1]",[],['self-contagion']
tr_2366,6,B,1,You look so happy .,happiness,[6],[],['no-context']
tr_2366,6,B,2,I see a twinkle in your eyes .,happiness,[6],[],['no-context']
tr_2366,7,A,1,"Come off it , Mary .",happiness,"[1, 1]",[],['self-contagion']
tr_2366,8,B,1,"Oh , you have a crush on someone , don't you ?",happiness,"[6, 8]","[""Oh , you have a crush on someone , don't you ?""]","['no-context', 'self-contagion']"
tr_2366,8,B,2,Maybe those are wedding bells in your eyes !,happiness,"[6, 8]",[],"['no-context', 'self-contagion']"
tr_2366,9,A,1,"You certainly do like teasing me , Mary .",happiness,[9],[],['no-context']
tr_2366,9,A,2,Well I'm in love with someone .,happiness,[9],"[""Well I'm in love with someone .""]",['no-context']
tr_2366,9,A,3,"The question is , how do I get his attention ?",happiness,[9],[],['no-context']
tr_2366,10,B,1,"Well , that's easy .",happiness,"[6, 8, 9]",[],['hybrid']
tr_2366,10,B,2,Walk up to him and kiss him .,happiness,"[6, 8, 9]",[],['hybrid']
tr_2366,11,A,1,I guess I asked the wrong person .,happiness,[9],[],['self-contagion']
tr_3138,1,A,1,School has added several new courses to our grade this semester .,neutral,[],[],[]
tr_3138,1,A,2,I have more homework to do now .,neutral,[],[],[]
tr_3138,2,B,1,"What's your favorite course , Daniel ?",neutral,[],[],[]
tr_3138,3,A,1,I like science most .,neutral,[],[],[]
tr_3138,4,B,1,Science ?,surprise,[3],[],['inter-personal']
tr_3138,4,B,2,That's a surprise .,surprise,[3],[],['inter-personal']
tr_3138,5,A,1,Surprise ?,surprise,[4],[],['inter-personal']
tr_3138,6,B,1,I thought you would like PE .,neutral,[],[],[]
tr_3138,7,A,1,"I do like PE , but I am interested in science .",neutral,[],[],[]
tr_3138,8,B,1,Are you interested in science ?,surprise,[7],[],['inter-personal']
tr_3138,8,B,2,I can't believe it .,surprise,[7],[],['inter-personal']
tr_3138,9,A,1,"Through this course , I can learn more about the world around us clearly .",neutral,[],[],[]
tr_3138,10,B,1,Your parents would be happy if they knew that .,neutral,[],[],[]
tr_3138,10,B,2,Because you are always a naughty boy .,neutral,[],[],[]
tr_3138,11,A,1,Naughty ?,surprise,[10],[],['inter-personal']
tr_3138,11,A,2,I'm naughty ?,surprise,[10],[],['inter-personal']
tr_3138,11,A,3,I'm just clever .,surprise,[10],[],['inter-personal']
tr_3138,11,A,4,So I only do the things I am interested in .,surprise,[10],[],['inter-personal']
tr_3138,12,B,1,Hope so .,neutral,[],[],[]
tr_5156,1,A,1,I believe that you called me ?,neutral,[],[],[]
tr_5156,2,B,1,"Oh , hi .",happiness,[2],[],['no-context']
tr_5156,2,B,2,Thanks for getting back to me quickly .,happiness,[2],['Thanks for getting back to me quickly .'],['no-context']
tr_5156,3,A,1,Why did you call me ?,neutral,[],[],[]
tr_5156,4,B,1,I was calling about your son .,neutral,[],[],[]
tr_5156,5,A,1,Did he do something wrong ?,neutral,[],[],[]
tr_5156,6,B,1,Your son was acting up in class .,neutral,[],[],[]
tr_5156,7,A,1,What do you mean ?,surprise,[6],[],['inter-personal']
tr_5156,8,B,1,He was talking and causing a disturbance during class .,neutral,[],[],[]
tr_5156,9,A,1,That's really not like him .,neutral,[],[],[]
tr_5156,10,B,1,"If you could just talk to him , I would greatly appreciate it .",neutral,[],[],[]
tr_5156,11,A,1,"I apologize , and I'll make sure he doesn't do that again .",sadness,[8],[],['inter-personal']
tr_5156,12,B,1,"Don't worry about it , but thank you very much .",happiness,[11],[],['inter-personal']
tr_3071,1,A,1,I can ' t believe my English teacher is making me read pride and prejudice !,surprise,[1],"[""I can ' t believe my English teacher is making me read pride and prejudice !""]",['no-context']
tr_3071,2,B,1,Why not !,neutral,[],[],[]
tr_3071,2,B,2,It ' s a classic .,neutral,[],[],[]
tr_3071,2,B,3,"In fact , it ' s one of my favorite novels .",neutral,[],[],[]
tr_3071,3,A,1,But it ' s so old .,neutral,[],[],[]
tr_3071,4,B,1,Don ' t judge a book by its cover .,neutral,[],[],[]
tr_3071,4,B,2,Do you know what it ' s about ?,neutral,[],[],[]
tr_3071,5,A,1,"No , not at all .",neutral,[],[],[]
tr_3071,6,B,1,"First of all , it ' s a romance novel , set in the early 19th century .",neutral,[],[],[]
tr_3071,7,A,1,I didn ' t realize it was a romance novel .,neutral,[],[],[]
tr_3071,7,A,2,What ' s the main storyline ?,neutral,[],[],[]
tr_3071,8,B,1,It ' s basically about a father who tried to marry off one of his five girls .,neutral,[],[],[]
tr_3071,9,A,1,Why does he want to do that ?,neutral,[],[],[]
tr_3071,10,B,1,"Since he doesn ' t have a son , he hopes that one of the girls will marry a wealthy man .",neutral,[],[],[]
tr_3071,10,B,2,"That way , all of his daughters will be cared for .",neutral,[],[],[]
tr_3071,11,A,1,Won ' t they get his inheritance ?,neutral,[],[],[]
tr_3071,12,B,1,"No , that ' s the problem .",neutral,[],[],[]
tr_3071,12,B,2,"Though they are well-off , once he dies , his house will go to his cousin .",neutral,[],[],[]
tr_3071,12,B,3,"So , when he dies , the girls will have nothing .",neutral,[],[],[]
tr_3071,13,A,1,I see .,happiness,[13],[],['no-context']
tr_3071,13,A,2,This sounds interesting !,happiness,[13],['This sounds interesting !'],['no-context']
tr_3071,13,A,3,Maybe my teacher isn ' t so horrible after all .,happiness,[13],[],['no-context']
tr_3071,14,B,1,"So , are you going to read the novel or watch the movie ?",neutral,[],[],[]
tr_3071,15,A,1,There ' s movie ?,surprise,[14],[],['inter-personal']
tr_3071,15,A,2,My teacher didn ' t tell me that !,surprise,[14],[],['inter-personal']
tr_3071,16,B,1,That ' s probably because she wants you to read the book first .,neutral,[],[],[]
tr_3071,17,A,1,It would take a lot less time ...,neutral,[],[],[]
tr_3071,18,B,1,How about this .,neutral,[],[],[]
tr_3071,18,B,2,When you finish the book .,neutral,[],[],[]
tr_3071,18,B,3,I ' ll get the movie and watch it with you .,neutral,[],[],[]
tr_3071,19,A,1,Ok .,happiness,[18],[],['inter-personal']
tr_3071,19,A,2,That sounds like a deal .,happiness,[18],[],['inter-personal']
tr_3233,1,A,1,( Before Christmas Party ) Are you ready for the Christmas party tonight,happiness,"[1, 'b']",['( Before Christmas Party ) Are you ready for the Christmas party tonight'],"['latent', 'no-context']"
tr_3233,2,B,1,Almost .,happiness,[2],[],['no-context']
tr_3233,2,B,2,I have to get dressed .,happiness,[2],[],['no-context']
tr_3233,2,B,3,It's a formal party and I have special party make up !,happiness,[2],"[""It's a formal party and I have special party make up !""]",['no-context']
tr_3233,3,A,1,Use this lipstick and it will make your lips shine !,happiness,"[1, 'b']",[],"['latent', 'self-contagion']"
tr_3233,4,B,1,Great !,happiness,"[2, 3]",[],['hybrid']
tr_3233,4,B,2,"Uh , remember that there's a gift exchange , too .",happiness,"[2, 3]",[],['hybrid']
tr_3233,4,B,3,We all have to bring a gift .,happiness,"[2, 3]",[],['hybrid']
tr_3233,5,A,1,I've already got mine .,happiness,[5],"[""I've already got mine .""]",['no-context']
tr_3233,6,B,1,( At the Party ),happiness,[6],[],['no-context']
tr_3233,6,B,2,It's Christmas Eve !,happiness,[6],[],['no-context']
tr_3233,6,B,3,Time to open presents !,happiness,[6],[],['no-context']
tr_3233,7,A,1,Here !,happiness,[6],[],['inter-personal']
tr_3233,7,A,2,Open mine first .,happiness,[6],[],['inter-personal']
tr_3233,8,B,1,Wow !,happiness,"[6, 8]",[],"['no-context', 'self-contagion']"
tr_3233,8,B,2,It's just what I wanted !,happiness,"[6, 8]","[""It's just what I wanted !""]","['no-context', 'self-contagion']"
tr_3233,9,A,1,Hey !,surprise,[9],[],['no-context']
tr_3233,9,A,2,Why don't I have any presents !,surprise,[9],"[""Why don't I have any presents !""]",['no-context']
tr_7427,1,A,1,Stephanie !,anger,[1],[],['no-context']
tr_7427,1,A,2,Did you just get to school ?,anger,[1],[],['no-context']
tr_7427,1,A,3,But you were up and about when I left the dorm this morning !,anger,[1],[],['no-context']
tr_7427,1,A,4,That was about an hour and a half ago .,anger,[1],[],['no-context']
tr_7427,1,A,5,This happens all the time !,anger,[1],[],['no-context']
tr_7427,1,A,6,Why do you always take so long to get ready the morning ?,anger,[1],['Why do you always take so long to get ready the morning ?'],['no-context']
tr_7427,2,B,1,It ' s a skill .,neutral,[],[],[]
tr_7427,2,B,2,What can I say ?,neutral,[],[],[]
tr_7427,2,B,3,"I don ' t know why , I just have a long routine .",neutral,[],[],[]
tr_7427,3,A,1,Please explain because it makes no sense to me .,anger,"[1, 3, 3]",['Please explain because it makes no sense to me .'],"['no-context', 'self-contagion']"
tr_7427,3,A,2,How can a girl ' s routine be so complicated ?,anger,"[1, 3, 3]","[""How can a girl ' s routine be so complicated ?""]","['no-context', 'self-contagion']"
tr_7427,3,A,3,"You get up , you shower , you get dressed , you brush your teeth , you ' re out the door .",anger,"[1, 3, 3]",[],"['no-context', 'self-contagion']"
tr_7427,3,A,4,"Half an hour , tops .",anger,"[1, 3, 3]",[],"['no-context', 'self-contagion']"
tr_7427,4,B,1,"Jacob , you have the luxury of having a haircut that rarely needs styling .",anger,"[4, 4]","['Jacob , you have the luxury of having a haircut that rarely needs styling .']",['no-context']
tr_7427,4,B,2,I don ' t .,anger,"[4, 4]","[""I don ' t .""]",['no-context']
tr_7427,4,B,3,I have to set aside about an hour and a half to get ready in the mornings .,anger,"[4, 4]",[],['no-context']
tr_7427,4,B,4,"Every day , I wake up and head straight for the shower .",anger,"[4, 4]",[],['no-context']
tr_7427,4,B,5,"Every second day , I wash my hair .",anger,"[4, 4]",[],['no-context']
tr_7427,4,B,6,"If it ' s a hair-washing day , I frequently need to wash my hair twice because it gets really oily .",anger,"[4, 4]",[],['no-context']
tr_7427,4,B,7,Then I usually put in a conditioner and have to rinse that out too .,anger,"[4, 4]",[],['no-context']
tr_7427,4,B,8,"Because my hair is so long , I seldom manage to take a shower in under twenty minutes .",anger,"[4, 4]",[],['no-context']
tr_7427,4,B,9,"Afterwards , I often put on a pot of coffee and get dressed while I wait for it to brew .",anger,"[4, 4]",[],['no-context']
tr_7427,4,B,10,I take a long time to get dressed in the morning .,anger,"[4, 4]",[],['no-context']
tr_7427,4,B,11,"Every now and then I remember to choose my outfit the night before , but usually I do it in the morning .",anger,"[4, 4]",[],['no-context']
tr_7427,4,B,12,"In all , getting dressed takes about half an hour , at which time my hair is now semi-dry so then I have to style my hair .",anger,"[4, 4]",[],['no-context']
tr_7427,4,B,13,"From time to time I ' ll put my hair up , but oftentimes I bloody it straight .",anger,"[4, 4]",[],['no-context']
tr_7427,4,B,14,"And then , because of the texture of my hair , I regularly have to flat-iron it to keep it from frizzing .",anger,"[4, 4]",[],['no-context']
tr_7427,4,B,15,That ' s another twenty minutes or so .,anger,"[4, 4]",[],['no-context']
tr_7427,4,B,16,"After that , I have my daily makeup routine .",anger,"[4, 4]",[],['no-context']
tr_7427,5,A,1,"True , I hardly ever see you without your hair done and your makeup on , even when you show up to class in sweatpants .",neutral,[],[],[]
tr_7427,5,A,2,"Tell me , how long does it take you to choose that outfit in the morning ?",neutral,[],[],[]
tr_7427,6,B,1,Not funny .,neutral,[],[],[]
tr_2312,1,A,1,"Judy , what is everybody talking about ?",neutral,[],[],[]
tr_2312,2,B,1,Haven ' t you heard ?,neutral,[],[],[]
tr_2312,2,B,2,Richard was fired by our manager .,neutral,[],[],[]
tr_2312,3,A,1,You ' re kidding .,surprise,[2],[],['inter-personal']
tr_2312,3,A,2,It can ' t be true .,surprise,[2],[],['inter-personal']
tr_2312,4,B,1,Believe it or not .,neutral,[],[],[]
tr_2312,4,B,2,Everybody is talking about it in the company .,neutral,[],[],[]
tr_2312,5,A,1,Really ?,surprise,[4],[],['inter-personal']
tr_2312,5,A,2,I ' m surprised .,surprise,[4],[],['inter-personal']
tr_2312,6,B,1,Me too .,surprise,[4],[],['self-contagion']
tr_1604,1,A,1,What would you say if I told you I was going to quit school ?,neutral,[],[],[]
tr_1604,2,B,1,"I ' d say , think twice about it .",neutral,[],[],[]
tr_1604,2,B,2,"Well , you are not going to quit school , are you ?",neutral,[],[],[]
tr_1604,3,A,1,I don't know .,sadness,"[2, 3]",[],"['no-context', 'inter-personal']"
tr_1604,3,A,2,I failed my exam .,sadness,"[2, 3]",['I failed my exam .'],"['no-context', 'inter-personal']"
tr_1604,4,B,1,What did you get ?,neutral,[],[],[]
tr_1604,5,A,1,A B plus .,neutral,[],[],[]
tr_1604,6,B,1,That's not bad .,neutral,[],[],[]
tr_1604,7,A,1,But I should have aced it .,surprise,[7],[],['no-context']
tr_1604,7,A,2,"I mean I finished the paper so quickly , thinking it's a piece of cake .",surprise,[7],[],['no-context']
tr_1604,7,A,3,"But when I knew my result , I was like what ?",surprise,[7],[],['no-context']
tr_1604,7,A,4,That can't be true !,surprise,[7],[],['no-context']
tr_1604,8,B,1,"Listen , John .",neutral,[],[],[]
tr_1604,8,B,2,"I understand that you are such an excellent student and I know you must have lots of stress , but you really want to give up ?",neutral,[],[],[]
tr_1604,9,A,1,"No , I don't .",sadness,"[2, 3, 9]",[],"['no-context', 'hybrid']"
tr_1604,9,A,2,I just don't know how to handle this .,sadness,"[2, 3, 9]",[],"['no-context', 'hybrid']"
tr_1604,9,A,3,"This is my first time , you know .",sadness,"[2, 3, 9]",[],"['no-context', 'hybrid']"
tr_1604,10,B,1,I know .,neutral,[],[],[]
tr_1604,10,B,2,Don't worry .,neutral,[],[],[]
tr_1604,10,B,3,Do you know what you should do ?,neutral,[],[],[]
tr_1604,11,A,1,What ?,neutral,[],[],[]
tr_1604,12,B,1,You need to blow off some steam .,neutral,[],[],[]
tr_1604,12,B,2,The world is not on your shoulder .,neutral,[],[],[]
tr_1604,13,A,1,How ?,neutral,[],[],[]
tr_1604,14,B,1,Forget about school and exams .,neutral,[],[],[]
tr_1604,14,B,2,Come over to my house and have fun .,neutral,[],[],[]
tr_1604,14,B,3,I have some really good DVDs .,neutral,[],[],[]
tr_1604,15,A,1,Thanks .,neutral,[],[],[]
tr_1604,15,A,2,But I really don't feel like watching movies tonight .,neutral,[],[],[]
tr_1604,15,A,3,I have to get an early start in the morning .,neutral,[],[],[]
tr_1604,16,B,1,Then go to bed and have a good sleep .,neutral,[],[],[]
tr_1604,17,A,1,I guess that's what I need .,happiness,"[16, 17]",[],"['no-context', 'inter-personal']"
tr_1604,17,A,2,Thanks .,happiness,"[16, 17]",[],"['no-context', 'inter-personal']"
tr_1604,17,A,3,You're being a really good friend .,happiness,"[16, 17]",[],"['no-context', 'inter-personal']"
tr_1604,18,B,1,Of course I am .,happiness,[17],[],['inter-personal']
tr_1604,18,B,2,"Well , pleasant dreams !",happiness,[17],[],['inter-personal']
tr_1604,19,A,1,"Thanks , bye .",happiness,"[16, 17, 18]",[],['hybrid']
tr_3054,1,A,1,How do you usually spend your leisure time ?,neutral,[],[],[]
tr_3054,1,A,2,"I mean , do you have any special interests out of your job ?",neutral,[],[],[]
tr_3054,2,B,1,Of course .,neutral,[],[],[]
tr_3054,2,B,2,"You see , almost everyone has some kind of hobby .",neutral,[],[],[]
tr_3054,3,A,1,"Yeah , you ' re quite right",happiness,['b'],[],['latent']
tr_3054,3,A,2,and what ' s your hobby ?,happiness,['b'],"[""and what ' s your hobby ?""]",['latent']
tr_3054,4,B,1,I like taking photos out of doors .,neutral,[],[],[]
tr_3054,5,A,1,"Oh , photography , It ' s really a good hobby .",happiness,"[4, 5]","[""Oh , photography , It ' s really a good hobby .""]","['no-context', 'inter-personal']"
tr_3054,6,B,1,"Yes , I usually develop and print all my own photos .",happiness,"[5, 6]","['Yes , I usually develop and print all my own photos .']","['no-context', 'inter-personal']"
tr_3054,7,A,1,You yourself have a photo studio ?,neutral,[],[],[]
tr_3054,8,B,1,"Yes , simple as it is .",happiness,"[5, 6, 7, 8]",[],"['no-context', 'hybrid']"
tr_3054,8,B,2,It does work .,happiness,"[5, 6, 7, 8]",['It does work .'],"['no-context', 'hybrid']"
tr_2668,1,A,1,You ' re all set now ?,happiness,['b'],[],['latent']
tr_2668,2,B,1,"Oh , thank you so much .",happiness,['b'],[],['latent']
tr_2668,3,A,1,"Really , it was nothing .",happiness,[2],[],['inter-personal']
tr_2668,4,B,1,I really appreciated it .,happiness,[4],['I really appreciated it .'],['no-context']
tr_2668,5,A,1,I was happy to help .,happiness,"[2, 5]",['I was happy to help .'],"['no-context', 'inter-personal']"
tr_2668,6,B,1,It was so kind of you .,happiness,"[4, 6]",['It was so kind of you .'],"['no-context', 'self-contagion']"
tr_2668,7,A,1,Don ' t mention it .,happiness,"[2, 5, 6]",[],['hybrid']
tr_2668,8,B,1,You ' re a real friend in need .,happiness,"[4, 6, 8]","[""You ' re a real friend in need .""]","['no-context', 'self-contagion']"
tr_2893,1,A,1,"Betty , would you please read this letter of application I've just written ?",neutral,[],[],[]
tr_2893,1,A,2,I'd like to have your opinion .,neutral,[],[],[]
tr_2893,2,B,1,I'd be glad to tell you what I think .,happiness,[1],[],['inter-personal']
tr_2893,3,A,1,Good !,happiness,[2],[],['inter-personal']
tr_2893,3,A,2,I'm interested in your advice .,happiness,[2],[],['inter-personal']
tr_2893,4,B,1,"If I were you , I would change the beginning .",neutral,[],[],[]
tr_2893,4,B,2,You should write about your education first because we like to judge a man by his abilities .,neutral,[],[],[]
tr_2893,5,A,1,"Good idea , Betty .",happiness,"[3, 4]",[],['hybrid']
tr_2893,5,A,2,What would you think about the second part ?,happiness,"[3, 4]",[],['hybrid']
tr_2893,6,B,1,I think it's too short .,neutral,[],[],[]
tr_2893,6,B,2,You'd better say something about your work experience .,neutral,[],[],[]
tr_2893,7,A,1,"You're right , I'll change it .",neutral,[],[],[]
tr_2893,7,A,2,How about the last part ?,neutral,[],[],[]
tr_2893,8,B,1,Very good .,happiness,"[7, 8]",['Very good .'],"['no-context', 'inter-personal']"
tr_2893,8,B,2,"But you should talk about your family , too .",happiness,"[7, 8]",[],"['no-context', 'inter-personal']"
tr_2893,9,A,1,I agree .,happiness,[8],[],['inter-personal']
tr_2893,9,A,2,I appreciate your helping me .,happiness,[8],[],['inter-personal']
tr_1962,1,A,1,"Hi , Jenny .",neutral,[],[],[]
tr_1962,1,A,2,Are still working ?,neutral,[],[],[]
tr_1962,2,B,1,"Hi , Nancy .",neutral,[],[],[]
tr_1962,2,B,2,Come in please .,neutral,[],[],[]
tr_1962,2,B,3,I'm just putting away on my books .,neutral,[],[],[]
tr_1962,3,A,1,"So , you are leaving , aren't you ?",neutral,[],[],[]
tr_1962,4,B,1,"Yes , I ' m going to take a holiday tomorrow .",neutral,[],[],[]
tr_1962,5,A,1,How nice !,happiness,[4],[],['inter-personal']
tr_1962,5,A,2,I can see you are busying packing .,happiness,[4],[],['inter-personal']
tr_1962,5,A,3,I'm sorry to interrupt you .,happiness,[4],[],['inter-personal']
tr_1962,6,B,1,That's all right .,happiness,"[4, 5]",[],['hybrid']
tr_1962,6,B,2,I'm almost finished .,happiness,"[4, 5]",[],['hybrid']
tr_1962,6,B,3,Do you need my help ?,happiness,"[4, 5]",[],['hybrid']
tr_1962,7,A,1,"Yes , could you please go over this for me ?",happiness,"[6, 7]",[],"['no-context', 'inter-personal']"
tr_1962,7,A,2,And see if there is any mistake in it ?,happiness,"[6, 7]",[],"['no-context', 'inter-personal']"
tr_1962,8,B,1,Oh .,neutral,[],[],[]
tr_1962,8,B,2,All right I'll read it soon .,neutral,[],[],[]
tr_1962,9,A,1,Excuse me for taking your time .,happiness,"[6, 7, 8]",[],['hybrid']
tr_1962,10,B,1,It's nothing Nancy .,neutral,[],[],[]
tr_2969,1,A,1,"What ' s the matter , Sally ?",neutral,[],[],[]
tr_2969,1,A,2,You look so unhappy .,neutral,[],[],[]
tr_2969,2,B,1,I had a bad day yesterday .,sadness,[2],['I had a bad day yesterday .'],['no-context']
tr_2969,3,A,1,What happened ?,neutral,[],[],[]
tr_2969,4,B,1,I went to the library and lost my bag .,sadness,"[2, 4]",['I went to the library and lost my bag .'],"['no-context', 'self-contagion']"
tr_2969,5,A,1,Your bag ?,neutral,[],[],[]
tr_2969,5,A,2,Did you get it back ?,neutral,[],[],[]
tr_2969,6,B,1,I went back for it .,neutral,[],[],[]
tr_2969,6,B,2,But it was already gone .,neutral,[],[],[]
tr_2969,7,A,1,That ' s too bad .,sadness,"[4, 7]",[],"['no-context', 'inter-personal']"
tr_2969,7,A,2,I ' m sorry to hear that .,sadness,"[4, 7]",[],"['no-context', 'inter-personal']"
tr_375,1,A,1,"Hello , Zhang lin !",surprise,"['b', 1]",[],"['latent', 'no-context']"
tr_375,1,A,2,Fancy meeting you here !,surprise,"['b', 1]",['Fancy meeting you here !'],"['latent', 'no-context']"
tr_375,2,B,1,"Hi , Lin Tao .",surprise,"['b', 1]",[],"['latent', 'inter-personal']"
tr_375,2,B,2,I have't seen you for some time .,surprise,"['b', 1]",[],"['latent', 'inter-personal']"
tr_375,3,A,1,"How's life going , Zhang Lin ?",happiness,"['b', 1]",[],"['latent', 'self-contagion']"
tr_375,4,B,1,"Yes , the same as ever , thanks .",happiness,"['b', 1]",[],"['latent', 'inter-personal']"
tr_375,4,B,2,What about you ?,happiness,"['b', 1]",['What about you ?'],"['latent', 'inter-personal']"
tr_375,5,A,1,"Pretty good , thanks .",happiness,"['b', 1, 5]",[],"['latent', 'no-context', 'self-contagion']"
tr_375,5,A,2,I'm going to see my uncle .,happiness,"['b', 1, 5]","[""I'm going to see my uncle .""]","['latent', 'no-context', 'self-contagion']"
tr_375,6,B,1,"Good bye then , and keep in touch .",happiness,"['b', 1]","['Good bye then , and keep in touch .']","['latent', 'inter-personal']"
tr_375,7,A,1,Good bye .,happiness,"['b', 1]",['Good bye .'],"['latent', 'self-contagion']"
tr_4202,1,A,1,"Jack , what's wrong ?",neutral,[],[],[]
tr_4202,2,B,1,You !,anger,['b'],[],['latent']
tr_4202,3,A,1,What are you talking about ?,neutral,[],[],[]
tr_4202,3,A,2,What did I do ?,neutral,[],[],[]
tr_4202,4,B,1,You told Martha that I was on a date ?,anger,[4],[],['no-context']
tr_4202,4,B,2,What was that all about ?,anger,[4],[],['no-context']
tr_4202,5,A,1,No ... that's not what I meant .,neutral,[],[],[]
tr_4202,5,A,2,I didn't mean that .,neutral,[],[],[]
tr_4202,5,A,3,She asked me where you were and I jokingly said that you were on a date with Sara .,neutral,[],[],[]
tr_4202,5,A,4,I thought Martha knew that you and Sara were just friends .,neutral,[],[],[]
tr_4202,6,B,1,She started feeling suspicious after you said that .,neutral,[],[],[]
tr_4202,7,A,1,I'm sorry man .,sadness,[7],[],['no-context']
tr_4202,7,A,2,I didn't know .,sadness,[7],[],['no-context']
tr_4202,7,A,3,I didn't mean to screw anything up .,sadness,[7],"[""I didn't mean to screw anything up .""]",['no-context']
tr_4202,8,B,1,Martha gets jealous easily and it took a while to convince her that Sara was just a friend .,neutral,[],[],[]
tr_4202,8,B,2,"Now , I have to explain to Sara that I can't hang around her because of you .",neutral,[],[],[]
tr_4202,9,A,1,Look .,neutral,[],[],[]
tr_4202,9,A,2,"I really didn't mean to , and next time I see Martha , I'll really tell her that you and Sara are really just friends .",neutral,[],[],[]
tr_4202,10,B,1,Don't bother .,anger,[4],[],['self-contagion']
tr_2752,1,A,1,I hear your daughter graduated from high school as the valedictorian .,happiness,[1],['I hear your daughter graduated from high school as the valedictorian .'],['no-context']
tr_2752,2,B,1,Thank you .,happiness,[1],[],['inter-personal']
tr_2752,3,A,1,Where is she going to college ?,neutral,[],[],[]
tr_2752,4,B,1,She has been admitted to Yale with a scholarship .,neutral,[],[],[]
tr_2752,5,A,1,Really ?,happiness,[4],[],['inter-personal']
tr_2752,5,A,2,That's the icing on the cake .,happiness,[4],[],['inter-personal']
tr_2752,5,A,3,Congratulation again !,happiness,[4],[],['inter-personal']
tr_2752,6,B,1,Thank you .,happiness,[4],[],['self-contagion']
tr_5133,1,A,1,Good evening !,neutral,[],[],[]
tr_5133,1,A,2,I don't believe we've met before .,neutral,[],[],[]
tr_5133,1,A,3,May I introduce myself ?,neutral,[],[],[]
tr_5133,1,A,4,My name is Jack .,neutral,[],[],[]
tr_5133,2,B,1,It's a pleasure to meet you .,happiness,"[1, 2]","[""It's a pleasure to meet you .""]","['no-context', 'inter-personal']"
tr_5133,2,B,2,My name is Lucy .,happiness,"[1, 2]",[],"['no-context', 'inter-personal']"
tr_5133,3,A,1,I'm very happy to meet you .,happiness,[2],[],['inter-personal']
tr_5133,3,A,2,"You're from the United States , aren't you ?",happiness,[2],[],['inter-personal']
tr_5133,4,B,1,"Yes , I'm from Salt Lake City .",neutral,[],[],[]
tr_5133,5,A,1,I've been to Salt Lake City a few times .,happiness,[5],[],['no-context']
